bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,8,0,0,,273,19492,scn,sici1248,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/scn"", ""label"": null}, {""url"": ""http://crubadan.org/languages/scn-x-tara"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sicilian_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q33973"", ""label"": null}], ""meds"": [[""300443"", ""grammar"", 1882, 254, ""Corrado Avolio 1882""], [""575181"", ""phonology_or_text"", 1876, 1220, ""Vincenzo Mortillaro 1876""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""]]}",37.5735,language,14.0414,Eurasia,,Sicilian,"('Central Metafonetica [cent1963]':1,'Eastern Nonmetafonetica [east2279]':1,'Isole Eolie [isol1238]':1,'Messinese [mess1247]':1,'Pantesco [pant1252]':1,'Southeast Metafonetica [sout2617]':1,'Southern Calabro [sout2616]':1,'Western Sicilian [west2346]':1)'Sicilian [sici1248][scn]-l-':1",21225
False,Unclassifiable,0,0,0,,394,394,scx,sicu1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""548149"", ""wordlist_or_less"", 2012, 21, ""Federica Cordano 2012""], [""552194"", ""wordlist_or_less"", 1999, 5, ""de Simone, Carlo 1999""]]}",37.533968,language,14.84133,Eurasia,,Sicula,'Sicula [sicu1234][scx]-l-':1,1701
False,Spoken L1 Language,0,0,0,,273,2871,xsd,side1240,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""xsd"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""A number of ancient Indo-European languages of Anatolia are not listed in E16/E17/E18/E19/E20/E21/E22/E23/E24. One of them is Sidetic (**hh:hv:Melchert:Anatolia**:2157-2158, **hh:ld:Kassian:Sidetskij**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q36659"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sidetic_language"", ""label"": null}], ""meds"": [[""69297"", ""wordlist_or_less"", 1995, 3, ""Craig Melchert 1995""]]}",36.764,language,31.917,Eurasia,,Sidetic,'Sidetic [side1240][xsd]-l-':1,4577
False,Spoken L1 Language,0,0,0,,351,15330,sip,sikk1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q35285"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sikkimese_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sikk1242"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_skk"", ""label"": ""Sikkimese""}], ""meds"": [[""578800"", ""long_grammar"", 2019, 673, ""Juha Yliniemi 2019""], [""27540"", ""grammar"", 1888, 0, ""Sandberg, Graham 1888""]]}",27.85795,language,88.59153,Eurasia,,Sikkimese,'Sikkimese [sikk1242][sip]-l-':1,17817
False,Spoken L1 Language,0,0,0,,351,12608,slt,sila1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5192"", ""label"": ""Sila""}, {""url"": ""https://www.wikidata.org/entity/Q7514021"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sila_language_(Sino-Tibetan)"", ""label"": null}], ""meds"": [[""553998"", ""phonology_or_text"", 2017, 15, ""Nathan Badenoch and Norihiko Hayashi 2017""], [""436589"", ""wordlist_or_less"", 2008, 35, ""Takashi Kato 2008""], [""148243"", ""wordlist_or_less"", 1999, 22, ""Kingsada, Thongphet and Tadahiko Shintani 1999""], [""136143"", ""wordlist_or_less"", 1892, 2, ""Lef\u00e8vre-Pontalis, Pierre 1892, 1896, 1896""]]}",21.6888,language,102.134,Eurasia,,Sila,'Sila [sila1247][slt]-l-':1,15209
False,Spoken L1 Language,0,0,0,,273,12257,szl,sile1253,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/szl"", ""label"": null}, {""url"": ""http://crubadan.org/languages/szl-x-phonetic"", ""label"": null}, {""url"": ""http://crubadan.org/languages/szl-x-slabikorz"", ""label"": null}, {""url"": ""http://crubadan.org/languages/szl-x-steuer"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/8349"", ""label"": ""Upper Silesian""}, {""url"": ""https://en.wikipedia.org/wiki/Silesian_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q30319"", ""label"": null}], ""meds"": [[""320081"", ""grammar_sketch"", 1939, 132, ""Kazimierz Nitsch 1939""], [""556829"", ""grammar_sketch"", 1908, 48, ""Nikel, Emanuel 1908""], [""319548"", ""wordlist_or_less"", 1821, 58, ""Bandtkie, Jerzy Samuel 1952 [1821]""]]}",50.9656,language,16.9491,Eurasia,,Silesian,'Silesian [sile1253][szl]-l-':1,14803
False,Unclassifiable,0,0,0,,394,394,NOCODE_Silla,sill1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Silla_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q4419262"", ""label"": null}], ""meds"": [[""319550"", ""wordlist_or_less"", 2009, 5, ""V\u00e1clav Bla\u017eek 2009""], [""319450"", ""wordlist_or_less"", 2005, 4, ""Beckwith, Christopher I. 2005""]]}",,language,,Eurasia,,Silla,'Silla [sill1240]-l-':1,1751
False,Spoken L1 Language,0,0,0,,351,9824,smt,simt1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5692"", ""label"": ""Simte""}, {""url"": ""https://www.wikidata.org/entity/Q7521268"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Simte_language"", ""label"": null}], ""meds"": [[""319403"", ""grammar"", 2009, 265, ""Singh, Naorem Brojen 2009""], [""62422"", ""wordlist_or_less"", 1974, 34, ""Kumar, Braj Bihari 1974""]]}",24.5444,language,93.3265,Eurasia,,Simte,'Simte [simt1238][smt]-l-':1,12767
False,Spoken L1 Language,4,0,0,,273,12352,sbn,sind1270,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q25559289"", ""label"": null}], ""meds"": [[""306208"", ""wordlist_or_less"", 2006, 2, ""Tariq Rahman 2006""]]}",24.5408,language,69.0008,Eurasia,,Sindhi Bhil,"('Badin [badi1245]':1,'Mohrano [mohr1238]':1,'Nuclear Sindhi Bhil [nucl1286]':1,'Sindhi Meghwar [sind1271]':1)'Sindhi Bhil [sind1270][sbn]-l-':1",14876
False,Spoken L1 Language,9,0,0,,273,12352,snd,sind1272,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/sd"", ""label"": null}, {""url"": ""http://crubadan.org/languages/sd-Deva"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sindhi_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sind1272"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sdh"", ""label"": ""Sindhi""}, {""url"": ""https://www.wikidata.org/entity/Q33997"", ""label"": null}], ""meds"": [[""316345"", ""long_grammar"", 1872, 618, ""Ernest Trumpp 1872""], [""319788"", ""grammar_sketch"", 1853, 171, ""Stack, George 1853""], [""319448"", ""grammar_sketch"", 1836, 0, ""Wathen, W. H. 1836""], [""319206"", ""phonology_or_text"", 1835, 0, ""Prinsep, J. 1835""]]}",26.0,language,69.0,Eurasia,,Sindhi,"('Bhatia [bhat1267]':1,'Dukslinu [duks1238]':1,'Kayasthi [kaya1313]':1,'Lari {Sindhi} [lari1254]':1,'Macharia [mach1263]':1,'Sindhi Musalmani [sind1273]':1,'Thareli [thar1281]':1,'Thari [thar1282]':1,'Viccholi [vicc1238]':1)'Sindhi [sind1272][snd]-l-':1",14878
False,Artificial Language,0,0,0,,108,108,sjn,sind1281,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": []}",,language,,Eurasia,,Sindarin,'Sindarin [sind1281][sjn]-l-':1,663
True,Bookkeeping,0,0,0,,342,342,sls,sing1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Singapore_Sign_Language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q7512563"", ""label"": null}]}",1.33069,language,103.864,Eurasia,,Singapore Sign Language,'Singapore Sign Language [sing1237][sls]-l-':1,1338
False,Spoken L1 Language,6,0,0,,351,4900,sgp,sing1264,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1067"", ""label"": ""Singpho""}, {""url"": ""https://www.wikidata.org/entity/Q7524158"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Singpho_dialect"", ""label"": null}], ""meds"": [[""11804"", ""long_grammar"", 2010, 676, ""Stephen Morey 2010""], [""311125"", ""grammar_sketch"", 1889, 138, ""Needham, Jack F. 1889""], [""156048"", ""grammar_sketch"", 1880, 22, ""J. N. Cushing 1880""], [""52757"", ""wordlist_or_less"", 1874, 10, ""Campbell, George 1874""], [""83951"", ""wordlist_or_less"", 1872, 5, ""Dalton, Edward Tuite 1872""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""115954"", ""wordlist_or_less"", 1837, 1, ""Brown, Nathan 1837""]]}",27.296,language,95.606,Eurasia,,Northern Jinghpaw,"(('Dingga [ding1242]':1,'Duleng [dulo1242]':1)'Northeastern Jinghpaw [nort3289]':1,('Numphuk [nump1234]':1,'Turung {Jinghpaw} [turu1252]':1)'Northwestern Jinghpaw [nort3288]':1)'Northern Jinghpaw [sing1264][sgp]-l-':1",7201
False,Spoken L1 Language,1,0,0,,273,9428,sin,sinh1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/si"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sinhala_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sinh1246"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_snh"", ""label"": ""Sinhala""}, {""url"": ""https://www.wikidata.org/entity/Q13267"", ""label"": null}], ""meds"": [[""62711"", ""long_grammar"", 1995, 759, ""Sumithra Mapatuna 1995""], [""96640"", ""long_grammar"", 1852, 571, ""James de Alwis 1852""], [""174623"", ""grammar"", 1815, 0, ""James Chater 1815""], [""548892"", ""grammar_sketch"", 1300, 283, ""Gair, James W. and W. S. Karunatillake 2013 [1300]""]]}",8.0,language,81.0,Eurasia,,Sinhala,('Rodiya [rodi1239]':1)'Sinhala [sinh1246][sin]-l-':1,12399
False,Spoken L1 Language,15,0,0,,273,15007,rmo,sint1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/rmo"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/5343"", ""label"": ""Sinte Romani""}, {""url"": ""https://en.wikipedia.org/wiki/Sinte_Romani"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_rbg"", ""label"": ""Romani (Burgenland)""}, {""url"": ""https://www.wikidata.org/entity/Q1793299"", ""label"": null}], ""meds"": [[""43141"", ""long_grammar"", 1993, 355, ""Daniel Holzinger 1993""], [""35901"", ""grammar_sketch"", 1841, 151, ""Francesco Predari 1841""], [""581924"", ""wordlist_or_less"", 1755, 39, ""{No Author Stated} 1755""]]}",48.7,language,9.4,Eurasia,,Sinte-Manus Romani,"(('Praistiki [prai1243]':1,('Eftawagaria [efta1238]':1,'Witembergaria [wite1234]':1)'Western Gadschkene [west2928]':1)'Gadschkene [gads1256]':1,'Lallere [lall1238]':1,'Manouche [mano1274]':1,'Sastike [sast1234]':1,('Abbruzzesi [abbr1238]':1,'Estracharia [estr1244]':1,('Kranaria [kran1245]':1,'Krantiki [kran1246]':1)'Lombard-Venetian Sinti [lomb1263]':1,'Piedmont Sintí [pied1241]':1)'Southern Sinti [sout3309]':1)'Sinte-Manus Romani [sint1235][rmo]-l-':1",17544
False,Spoken L1 Language,2,0,0,,273,14885,NOCODE_Sirajic,sira1263,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""570838"", ""grammar_sketch"", 2019, 368, ""Ravi Parihar and Amitabh Vikram Dwivedi 2019""], [""127531"", ""grammar_sketch"", 1908, 9, ""T. Grahame Bailey 1908""]]}",33.143621,language,75.545125,Eurasia,,Sirajic,"('Rambani [ramb1240]':1,'Siraji of Doda [sira1264]':1)'Sirajic [sira1263]-l-':1",17334
False,Spoken L1 Language,0,0,0,,384,1663,ysr,sire1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/10829"", ""label"": ""Sirenikski""}, {""url"": ""https://en.wikipedia.org/wiki/Sirenik_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ysi"", ""label"": ""Yupik (Sirenik)""}, {""url"": ""https://www.wikidata.org/entity/Q28156"", ""label"": null}], ""meds"": [[""34285"", ""grammar_sketch"", 2000, 308, ""N. Vaxtin 2000""], [""155168"", ""grammar_sketch"", 1964, 110, ""Georgij I. Menov\u0161\u010dikov 1964""]]}",64.5192,language,-173.925,Eurasia,,Old Sirenik,'Old Sirenik [sire1246][ysr]-l-':1,3294
False,Spoken L1 Language,2,0,0,,273,12380,srx,sirm1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5415"", ""label"": ""Sirmauri""}, {""url"": ""https://www.wikidata.org/entity/Q7530505"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sirmauri_language"", ""label"": null}], ""meds"": [[""50321"", ""phonology_or_text"", 1916, 8, ""George A. Grierson 1916""]]}",31.1,language,77.17,Eurasia,,Sirmauri,"('Dharthi [dhar1245]':1,'Giripari [giri1243]':1)'Sirmauri [sirm1239][srx]-l-':1",14942
False,Spoken L1 Language,4,0,0,,351,9746,tzi,situ1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q19840830"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Situ_language"", ""label"": null}], ""meds"": [[""551583"", ""long_grammar"", 2016, 805, ""Prins, Maria Clazina 2016""], [""25163"", ""long_grammar"", 2011, 630, ""Prins, Maria Clazina 2011""], [""317828"", ""grammar_sketch"", 1993, 392, ""L\u00edn, Xi\u00e0ngr\u00f3ng 1993""], [""71224"", ""grammar_sketch"", 1949, 100, ""P'eng, Jin 1949""], [""478570"", ""grammar_sketch"", 1936, 38, ""Wolfenden, Stuart N. 1936""], [""137872"", ""wordlist_or_less"", 1853, 7, ""Brian H. Hodgson 1853""]]}",31.590536,language,102.660664,Eurasia,,Situ,"('Jinchuan [jinc1238]':1,'Lixian [lixi1238]':1,'Maerkang [maer1238]':1,'Xiaojin [xiao1244]':1)'Situ [situ1238]-l-':1",12671
False,Spoken L1 Language,0,0,0,,273,15102,siy,siva1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5376"", ""label"": ""Sivandi""}, {""url"": ""https://www.wikidata.org/entity/Q13269"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sivandi_language"", ""label"": null}], ""meds"": [[""37573"", ""grammar"", 1979, 216, ""Pierre Lecoq 1979""], [""62636"", ""grammar_sketch"", 1939, 24, ""F. C. Andreas 1939""], [""108870"", ""grammar_sketch"", 1926, 19, ""Mann, Oskar and Karl Hadank 1926""], [""143485"", ""wordlist_or_less"", 1893, 25, ""Cl\u00e9ment Huart 1893""]]}",30.08,language,52.92,Eurasia,,Sivandi,'Sivandi [siva1239][siy]-l-':1,17635
False,Spoken L1 Language,0,0,0,,351,9824,csy,siyi1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/csy"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sizang_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_chs"", ""label"": ""Chin (Siyin)""}, {""url"": ""https://www.wikidata.org/entity/Q7533375"", ""label"": null}], ""meds"": [[""446683"", ""grammar"", 2010, 293, ""Sarangthem, Bobita 2010""], [""156283"", ""grammar"", 1925, 0, ""Naylor, L.B. 1925""], [""314416"", ""grammar_sketch"", 1891, 121, ""Frank M. Rundall 1891""]]}",23.8192,language,93.6884,Eurasia,,Sizang Chin,'Sizang Chin [siyi1240][csy]-l-':1,12770
False,Spoken L1 Language,2,0,0,,385,5044,sms,skol1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/sms"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3047"", ""label"": ""Skolt Saami""}, {""url"": ""https://en.wikipedia.org/wiki/Skolt_Sami"", ""label"": null}, {""url"": ""https://phoible.org/languages/skol1241"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q13271"", ""label"": null}], ""meds"": [[""302019"", ""long_grammar"", 2010, 478, ""Feist, Timothy 2010""], [""33951"", ""grammar_sketch"", 1973, 163, ""Korhonen, Mikko and Mosnikoff, Jouni and Sammallahti, Pekka 1973""], [""308808"", ""phonology_or_text"", 1958, 640, ""Itkonen, Toivo I. 1958""], [""300432"", ""phonology_or_text"", 1931, 162, ""Itkonen, Toivo I. 1931""], [""57640"", ""wordlist_or_less"", 1916, 126, ""Itkonen, Toivo Immanuel 1916""]]}",68.8326,language,29.7204,Eurasia,,Skolt Saami,"('Notozer [noto1238]':1,'Yokan [yoka1242]':1)'Skolt Saami [skol1241][sms]-l-':1",7357
False,Spoken L1 Language,0,0,0,,273,9336,svm,slav1254,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q36254"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Slavomolisano_dialect"", ""label"": null}], ""meds"": [[""300261"", ""long_grammar"", 2004, 413, ""Sammartino, Antonio 2004""], [""301554"", ""phonology_or_text"", 2000, 478, ""Walter Breu and Giovanni Piccoli 2000""], [""313380"", ""phonology_or_text"", 1995, 478, ""Barone, Charles 1995""]]}",41.89,language,14.7,Eurasia,,Slavomolisano,'Slavomolisano [slav1254][svm]-l-':1,12252
False,Sign Language,0,0,0,,249,4529,svk,slov1263,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7541557"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Slovak_Sign_Language"", ""label"": null}], ""meds"": [[""314571"", ""wordlist_or_less"", 2005, 8, ""J. Albert Bickford 2005""]]}",48.0463,language,18.1248,Eurasia,,Slovakian Sign Language,'Slovakian Sign Language [slov1263][svk]-l-':1,6669
False,Spoken L1 Language,8,0,0,,273,9336,slv,slov1268,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/sl"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Slovene_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/slov1268"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_slo"", ""label"": ""Slovene""}, {""url"": ""https://www.wikidata.org/entity/Q9063"", ""label"": null}], ""meds"": [[""34150"", ""long_grammar"", 2000, 382, ""Herrity, Peter 2000""], [""128992"", ""long_grammar"", 1992, 375, ""Han Steenwijk 1992""], [""130888"", ""grammar"", 1982, 250, ""Lencek, Rado Ludovik 1982""], [""57568"", ""phonology_or_text"", 1967, 0, ""Kotnik, J. 1967""], [""128367"", ""phonology_or_text"", 1966, 207, ""Lencek, Rado Ludovik 1966""]]}",46.2543,language,14.7766,Eurasia,,Slovenian,"('Cividale [civi1238]':1,'Lower Carniola [lowe1384]':1,'Prekmurski [prek1239]':1,'Primorski [prim1242]':1,'Resia [resi1246]':1,'Stajerski [staj1239]':1,'Upper Carniola [uppe1393]':1,'Windisch [wind1243]':1)'Slovenian [slov1268][slv]-l-':1",12250
False,Spoken L1 Language,0,0,0,,273,9339,slk,slov1269,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/sk"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Slovak_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/slov1269"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_svk"", ""label"": ""Slovak""}, {""url"": ""https://www.wikidata.org/entity/Q9058"", ""label"": null}], ""meds"": [[""462119"", ""long_grammar"", 2009, 357, ""Etienne Boisserie and Diana Jamborov\u00e1 and Vlasta K\u0159e\u010dkov\u00e1 2009""], [""318412"", ""grammar"", 1997, 294, ""James Naughton 1997""], [""118103"", ""grammar_sketch"", 1978, 0, ""Bal\u00e1z, Peter and Miloslav Darovec 1978""], [""142876"", ""phonology_or_text"", 1975, 175, ""Krajcovic, Rudolf 1975""], [""28898"", ""wordlist_or_less"", 1950, 0, ""Letz, B. 1950""]]}",48.545705,language,18.78479,Eurasia,,Slovak,'Slovak [slov1269][slk]-l-':1,12258
False,Spoken L1 Language,0,0,0,,187,11881,sfm,smal1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7542773"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Small_Flowery_Miao"", ""label"": null}], ""meds"": [[""319110"", ""phonology_or_text"", 1962, 0, ""Ruey, Yih-Fu and T. K. Kuan 1962""], [""21111"", ""wordlist_or_less"", 1938, 89, ""Graham, David Crockett 1938""], [""88275"", ""wordlist_or_less"", 1937, 58, ""Graham, David Crockett 1937""]]}",26.55,language,105.1,Eurasia,,Gha-mu,'Gha-mu [smal1236][sfm]-l-':1,14603
